Pacific Daylight Time,Cache-Data Flushes,Page Faults,Available Bytes,Transition Faults,Cache Faults,Cache Bytes,Standby Cache Core Bytes,Current Disk Queue Length,% Disk Time,Process-Page Faults,% Processor Time,Interrupts,Processor Performance(PPM_Processor_0)\% of Maximum Frequency,Processor Performance(PPM_Processor_1)\% of Maximum Frequency,Processor Performance(PPM_Processor_3)\Processor Frequency,Processor Performance(PPM_Processor_2)\% of Maximum Frequency,System Calls,Threads,Source,Destination,Protocol,Length,Information,LABEL
52:14.8,78.69834923,6952.351636,4568551424,1104.765434,96.62961867,158371840,129511424,1,7.724269982,6849.744928,48.63778183,8491.452263,55,56,1005,56,34406.12134,1824,::1,::1,TCP/MYSQL/HTTP,64,"59770  >  80 [FIN, ACK] Seq=3366 Ack=7702 Win=2611200 Len=0",NORMAL
52:15.8,27.31354309,3758.141206,4567207936,831.5456451,18.20902872,158408704,129511424,0,0.314571207,3733.862501,50.19845741,9675.063929,56,56,1005,56,38930.90341,1823,::1,::1,TCP/MYSQL/HTTP,64,80  >  59775 [ACK] Seq=8930 Ack=4641 Win=2615040 Len=0,NORMAL
52:16.8,34.78411932,4416.589322,4560474112,875.5659749,44.72243913,158556160,129511424,0,0.378272142,4392.737354,53.78901419,10832.76859,49,49,1005,49,49085.36152,1823,::1,::1,TCP/MYSQL/HTTP,64,80  >  59775 [ACK] Seq=15626 Ack=7425 Win=2612480 Len=0,NORMAL
52:17.8,25.01283659,1744.89548,4559122432,789.4051227,24.01232312,158572544,129511424,0,0.309751052,1687.866213,46.864527,8109.161622,62,61,1005,61,32338.59617,1823,::1,::1,TCP/MYSQL/HTTP,64,80  >  59775 [ACK] Seq=22322 Ack=10209 Win=2609664 Len=0,NORMAL
52:18.8,34.82570085,2090.537071,4561432576,775.1205989,15.92032039,158601216,129511424,0,0.451792805,2070.636671,41.27779702,7023.846351,59,61,1005,61,26265.54358,1823,::1,::1,TCP/MYSQL/HTTP,64,80  >  59775 [ACK] Seq=26786 Ack=12065 Win=2607616 Len=0,NORMAL
52:19.8,28.72026747,1768.772334,4561731584,786.3411162,15.84566481,158613504,129511424,0,0.361070027,1748.965253,50.50983775,7732.684427,61,62,1005,62,28459.80435,1819,::1,::1,TCP/MYSQL/HTTP,64,80  >  59775 [ACK] Seq=31250 Ack=13921 Win=2605824 Len=0,NORMAL
52:20.8,86.28781107,2339.922406,4573945856,1131.893051,40.60602874,158609408,129630208,0,2.898009128,NULL,55.9808132,10182.97686,62,62,1005,62,45702.08534,1815,::1,::1,TCP/MYSQL/HTTP,64,80  >  59775 [ACK] Seq=35714 Ack=15777 Win=2604032 Len=0,NORMAL
52:21.8,21.00721808,3381.161767,4571037696,1911.656845,4.001374872,157270016,129630208,0,1.53890195,3373.159017,32.01525999,5778.985659,43,42,1005,42,20921.18852,1804,NULL,NULL,NULL,NULL,NULL,NORMAL
52:22.8,28.01998946,3268.331628,4574900224,3031.162431,10.00713909,157257728,129630208,0,0.4047398,3258.324489,31.59502124,4284.056246,62,62,1005,62,13880.90264,1791,NULL,NULL,NULL,NULL,NULL,NORMAL
52:23.8,12.87040277,1825.617131,4572925952,1040.522562,13.86043375,157306880,129630208,0,0.17061236,1809.776635,36.18929428,6840.124055,61,61,1005,61,26291.26276,1790,::1,::1,TCP/MYSQL/HTTP,64,80  >  59775 [ACK] Seq=40178 Ack=17633 Win=2602240 Len=0,NORMAL
52:24.8,40.73600624,4936.011683,4574461952,2337.849334,72.52996233,156192768,129630208,0,0.566038186,4859.507476,44.49966278,7942.527655,55,55,1005,55,25481.86224,1792,NULL,NULL,NULL,NULL,NULL,NORMAL
52:25.8,13.00445793,1023.350805,4575014912,748.2565023,3.001028753,156196864,129630208,0,0.17042034,1019.349433,52.70931121,6502.228964,49,49,1005,49,19475.67626,1779,NULL,NULL,NULL,NULL,NULL,NORMAL
52:26.8,3.059554847,2674.050936,4576317440,809.7621828,6.119109694,156200960,129630208,0,0.048036338,2667.931827,45.83038778,6657.591347,49,49,1005,49,22100.18451,1780,NULL,NULL,NULL,NULL,NULL,NORMAL
52:27.8,1.995355212,6721.354032,4571672576,4671.126552,0,156196864,129630208,0,0.03198564,6715.367966,50.50568438,6533.790642,49,49,1005,49,27389.24332,1783,NULL,NULL,NULL,NULL,NULL,NORMAL
52:28.8,2.960055531,928.4707514,4568514560,745.9339937,0.986685177,156200960,129630208,0,0.0544958,927.4840663,12.50688968,1440.560358,56,55,1005,56,5078.468605,1784,::1,::1,TCP,64,"80  >  59775 [FIN, ACK] Seq=42410 Ack=17633 Win=2602240 Len=0",NORMAL
52:29.8,6.060202659,3387.653287,4573061120,3160.395687,1.010033777,156205056,129630208,0,0.087698717,3386.643253,17.93710963,2622.047684,62,61,1005,62,9495.327533,1783,NULL,NULL,NULL,NULL,NULL,NORMAL
52:30.8,9.97162375,873.5142405,4572200960,717.95691,0,156200960,129630208,0,0.422541715,873.5142405,6.891445136,1701.159012,62,62,1005,62,7874.591276,1783,NULL,NULL,NULL,NULL,NULL,NORMAL
52:31.8,3.99437911,880.7605937,4572237824,720.9854293,0.998594777,156205056,129630208,0,0.080046824,879.7619989,6.004021012,1167.357295,62,62,1005,62,4843.184671,1783,NULL,NULL,NULL,NULL,NULL,NORMAL
52:32.8,4.031372138,874.8077539,4576096256,725.6469848,0,156205056,129630208,0,0.072533506,874.8077539,5.122274438,866.7450097,62,62,1005,62,5047.277917,1781,NULL,NULL,NULL,NULL,NULL,NORMAL
52:33.8,2.999184522,879.760793,4577640448,719.8042852,0.999728174,156209152,129630208,0,0.046386553,878.7610649,4.324616294,1459.603134,62,62,1005,62,5694.451679,1779,NULL,NULL,NULL,NULL,NULL,NORMAL
52:34.8,23.62965013,3253.999737,4577488896,1010.167543,80.73463795,156516352,129630208,0,0.307074508,3170.311393,27.31408553,5081.359347,62,62,1005,62,20913.22493,1777,::1,::1,TCP/MYSQL/HTTP,64,"59775  >  80 [FIN, ACK] Seq=17633 Ack=42411 Win=2576384 Len=0",NORMAL
52:35.8,1.998025751,1351.66442,4577787904,737.271502,2.997038626,156528640,129630208,0,0.025506315,1348.667382,21.16695437,2788.244935,56,55,1005,55,10437.68652,1776,NULL,NULL,NULL,NULL,NULL,NORMAL
52:36.8,7.01548739,890.9668985,4578979840,721.5929887,0,156528640,129630208,0,0.107683698,890.9668985,22.466409,3151.958263,62,62,1005,62,11130.57185,1776,NULL,NULL,NULL,NULL,NULL,NORMAL
52:37.8,195.0469673,2960.71294,4584452096,1088.262054,22.00529888,156372992,129630208,0,2.094183797,2944.709086,45.31348983,8591.068729,56,56,1005,56,28541.87288,1777,::1,::1,TCP/MYSQL/HTTP,64,80  >  59780 [ACK] Seq=2234 Ack=1858 Win=2617856 Len=0,NORMAL
52:38.8,14.25567264,1650.603239,4579774464,823.774226,33.60265693,156000256,129630208,0,0.186348625,1603.763172,40.33184734,6910.946442,49,49,1005,49,28816.82397,1778,::1,::1,TCP/HTTP,64,80  >  59780 [ACK] Seq=8930 Ack=4489 Win=2615296 Len=0,NORMAL
52:39.8,16.71631741,1940.076132,4581646336,1004.94567,18.68294298,156041216,129630208,0,0.365562732,1910.576748,42.38583484,7169.333542,50,50,1005,50,29671.4634,1778,::1,::1,TCP/MYSQL/HTTP,76,59805  >  3306 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1,NORMAL
52:40.8,9.066277206,3427.052784,4581457920,1913.991855,1.007364134,156016640,129630208,0,0.157813189,3423.023327,31.92703721,5293.698524,55,55,1005,55,20873.59222,1777,NULL,NULL,NULL,NULL,NULL,NORMAL
52:41.8,9.010191428,901.0191428,4579450880,721.8164466,4.004529523,156020736,129630208,0,0.141101688,897.0146132,3.404931711,1167.320356,62,62,1005,62,5415.125048,1778,NULL,NULL,NULL,NULL,NULL,NORMAL
52:42.8,32.86524265,3250.671273,4584591360,2976.794251,9.959164438,156024832,129630208,0,0.379096719,3239.716192,31.92136586,4503.534159,55,55,1005,55,14904.8855,1775,NULL,NULL,NULL,NULL,NULL,NORMAL
52:43.8,2.997535127,3389.21305,4583972864,1940.404405,0.999178376,156028928,129630208,0,0.052587315,3383.21798,30.52514274,5820.214038,62,62,1005,62,25027.41995,1776,NULL,NULL,NULL,NULL,NULL,NORMAL
52:44.8,20.14620098,898.5205637,4583735296,725.2632353,0,155996160,129630208,0,0.25950413,898.5205637,2.8099718,909.6009743,56,55,1005,55,3873.107139,1775,::1,::1,TCP,64,"80  >  59780 [FIN, ACK] Seq=10950 Ack=4489 Win=2615296 Len=0",NORMAL
52:45.8,4.924910384,853.9794606,4583559168,709.1870953,2.95494623,156008448,129630208,0,0.061657777,851.0245143,0,536.8152318,62,62,1005,62,3379.473505,1775,NULL,NULL,NULL,NULL,NULL,NORMAL
52:46.8,4.021171468,992.2240597,4583768064,765.0278717,0,156008448,129630208,0,0.08545882,991.2187668,10.45675125,1898.998226,62,62,1005,62,7771.919154,1775,NULL,NULL,NULL,NULL,NULL,NORMAL
52:47.8,5.013602405,3291.931339,4584529920,3016.183207,65.17683126,156274688,129630208,0,0.076081921,3226.754508,11.48382808,2053.571545,62,62,1005,62,7837.263279,1773,NULL,NULL,NULL,NULL,NULL,NORMAL
52:48.8,2.993227225,9438.643182,4573016064,906.9478491,0,156274688,129630208,0,0.03833064,9554.381301,49.72658242,7491.050001,61,61,1005,62,22028.15689,1773,NULL,NULL,NULL,NULL,NULL,NORMAL
52:49.8,4.063868984,1428.449948,4570935296,748.7678603,1.015967246,156278784,129630208,1,0.060075845,1309.58178,65.86725643,7936.736126,49,49,1005,49,17719.48474,1775,NULL,NULL,NULL,NULL,NULL,NORMAL
52:50.8,30.43059189,1288.882811,4572573696,732.2974694,5.889791979,156188672,129630208,0,0.42700832,1282.99302,60.88783522,6163.667306,49,49,1005,49,14017.70491,1775,NULL,NULL,NULL,NULL,NULL,NORMAL
52:51.8,11.05203519,3663.247301,4572536832,962.5317922,19.08987897,156258304,129630208,0,0.134095906,3745.6352,33.28233864,5219.574802,62,61,1005,62,22251.76576,1775,::1,::1,TCP/MYSQL/HTTP,64,"59780  >  80 [FIN, ACK] Seq=4489 Ack=10951 Win=2607872 Len=0",NORMAL
52:52.8,1.994661687,1027.250769,4572655616,787.8913663,2.99199253,156270592,129630208,0,0.030902669,989.3521967,32.20091044,5090.376625,49,49,1005,49,18513.45245,1775,NULL,NULL,NULL,NULL,NULL,NORMAL
52:53.8,9.15793034,551.510916,4573204480,436.5280129,3.052643447,156270592,129630208,0,0.120307883,478.2474733,23.27789625,3109.626124,49,49,1005,49,10790.07704,1774,NULL,NULL,NULL,NULL,NULL,NORMAL
52:54.8,75.8064054,1195.181509,4578578432,721.6375995,5.906992629,156262400,129630208,0,0.876627541,1189.274516,36.94468879,5751.441823,55,55,1005,56,19191.81905,1774,NULL,NULL,NULL,NULL,NULL,NORMAL
52:55.8,9.091803577,1537.525005,4579057664,960.700578,0,156262400,129630208,0,0.128139014,1546.616809,31.73516994,4851.992509,55,55,1005,56,16764.2756,1775,172.20.10.2,239.255.255.250,SSDP,206,M-SEARCH * HTTP/1.1 ,NORMAL
52:56.8,5.954793589,3800.150775,4575354880,1061.93819,16.87191517,156282880,129630208,0,0.127276003,3771.369273,49.59654907,7251.946126,49,49,1005,49,28086.77643,1774,::1,::1,TCP/SSDP,64,"80  >  59800 [FIN, ACK] Seq=2282 Ack=1025 Win=2618880 Len=0",NORMAL
52:57.8,1.995248913,943.752736,4576047104,724.2753555,0,156282880,129630208,0,0.029477391,943.752736,37.65357172,5584.701708,49,49,1005,49,18679.52033,1774,172.20.10.2,239.255.255.250,SSDP,206,M-SEARCH * HTTP/1.1 ,NORMAL
52:58.8,5.00303384,1196.725694,4574879744,858.5206069,1.000606768,156286976,129630208,0,0.071756269,1227.744504,47.21573887,5790.511366,49,49,1005,49,18852.43211,1774,::1,::1,TCP/MYSQL/HTTP/SSDP,64,"59800  >  80 [FIN, ACK] Seq=1025 Ack=2283 Win=2616576 Len=0",NORMAL
52:59.8,10.00919645,19202.64339,4593590272,11518.58327,29.0266697,156389376,129630208,0,0.152399478,NULL,64.43036543,9189.44326,49,49,1005,49,42920.4353,1772,NULL,NULL,NULL,NULL,NULL,NORMAL
53:00.8,9.996971917,4035.777563,4583116800,2225.325949,2.999091575,156319744,129630208,0,0.127116166,4454.650686,37.91691219,3697.879912,52,56,1005,52,15337.35432,1759,NULL,NULL,NULL,NULL,NULL,NORMAL
53:01.8,21.01727199,18030.81773,4594024448,11174.18294,75.06168569,156594176,129630208,0,0.295736188,NULL,69.11178349,7082.820662,49,49,1005,49,32759.9221,1770,NULL,NULL,NULL,NULL,NULL,NORMAL
53:02.8,16.00407144,24226.16314,4599373824,13525.44087,11.00279911,156631040,129630208,0,0.198736604,4432.127533,62.10048256,8604.188906,49,49,1005,49,39766.1165,1774,NULL,NULL,NULL,NULL,NULL,NORMAL
53:03.8,4.99913315,26747.36201,4588142592,14870.42147,16.99705271,156700672,129630208,0,0.08498372,4223.267685,67.18992466,9471.357667,62,62,1005,62,46415.95147,1772,::1,::1,TCP,64,"80  >  59806 [FIN, ACK] Seq=2022 Ack=756 Win=2618880 Len=0",NORMAL
53:04.8,10.02839741,24980.73796,4599914496,13728.87606,18.05111534,156749824,129630208,0,0.202314341,3785.720023,68.66413974,10599.01323,51,52,1005,50,52216.86249,1771,::1,::1,TCP,64,"59806  >  80 [FIN, ACK] Seq=756 Ack=2023 Win=2616832 Len=0",NORMAL
53:05.8,5.0241829,1079.194487,4593668096,816.9321395,3.01450974,156758016,129630208,0,0.077503336,1075.175141,39.16794935,5281.421064,43,43,1005,43,24932.00522,1770,NULL,NULL,NULL,NULL,NULL,NORMAL
53:06.8,5.978562072,886.8200407,4597338112,738.3524159,0.996427012,156762112,129630208,0,0.082424621,885.8236137,2.291416429,1029.309103,59,56,1005,57,4985.124341,1769,NULL,NULL,NULL,NULL,NULL,NORMAL
53:07.8,2.997876604,2563.184496,4598558720,1455.968737,5.995753208,156778496,129630208,0,0.053000636,2562.185204,9.83259733,1712.786833,62,62,1005,62,15168.25632,1769,::1,::1,TCP/MYSQL/HTTP,64,80  >  59808 [ACK] Seq=1 Ack=710 Win=2618880 Len=0,NORMAL
53:08.8,46.15514591,26600.41463,4582555648,12002.34468,69.23271886,157016064,129630208,0,0.44041028,2691.045681,55.30838756,8611.948203,55,55,1005,55,47551.84076,1771,NULL,NULL,NULL,NULL,NULL,NORMAL
53:09.8,1.985193632,4402.166879,4583567360,1507.754563,10.91856497,157061120,129630208,0,0.032123599,3629.926556,53.4818131,9067.371913,62,62,1005,62,40162.45237,1772,::1,::1,TCP/MYSQL/HTTP,64,80  >  59808 [ACK] Seq=1405 Ack=1469 Win=2618112 Len=0,NORMAL
53:10.8,75.17643157,1514.554508,4575727616,765.7972496,6.014114525,156921856,129630208,0,0.973424093,1509.542746,31.8440187,4978.684475,49,49,1005,49,17576.2497,1773,NULL,NULL,NULL,NULL,NULL,NORMAL
53:11.8,22.98418688,3054.89823,4571066368,1181.187343,14.9896871,156954624,129630208,0,0.296130398,3036.910606,33.66981745,5953.903714,50,50,1005,50,23189.04594,1773,::1,::1,TCP/MYSQL/HTTP,64,80  >  59808 [ACK] Seq=3130 Ack=2403 Win=2617088 Len=0,NORMAL
53:12.8,6.991068211,3930.977783,4573548544,2283.083133,63.91833793,156430336,129630208,0,0.123268589,3864.063273,24.31171792,4500.25048,55,56,1005,54,18732.06791,1773,NULL,NULL,NULL,NULL,NULL,NORMAL
53:13.8,16.76011416,918.8486117,4571365376,714.7695746,6.901223478,156434432,129630208,0,0.242092424,910.9614992,11.41258782,1844.598447,56,56,1005,56,9751.428775,1767,NULL,NULL,NULL,NULL,NULL,NORMAL
53:14.8,3.035410185,885.3279705,4575940608,733.5574613,0,156434432,129630208,0,0.039166263,885.3279705,1.210226257,729.5102477,62,62,1005,62,4183.807038,1766,NULL,NULL,NULL,NULL,NULL,NORMAL
53:15.8,10.08051204,1157.242782,4575576064,880.0287012,17.13687047,156241920,129630208,0,0.175045616,1138.089809,3.128370818,1053.413508,62,62,1005,62,5155.173858,1766,NULL,NULL,NULL,NULL,NULL,NORMAL
53:16.8,1.990946767,3485.152315,4580257792,3224.338289,0,156241920,129630208,0,0.061005518,3492.120629,17.16954905,2088.503158,55,55,1005,56,7808.49322,1765,::1,::1,TCP,64,"80  >  59808 [FIN, ACK] Seq=5185 Ack=2403 Win=2617088 Len=0",NORMAL
53:17.8,4.025597567,929.913038,4579950592,761.8443396,1.006399392,156246016,129630208,0,0.059890378,921.8618429,6.429074308,1369.709572,62,61,1005,62,5783.777305,1767,NULL,NULL,NULL,NULL,NULL,NORMAL
53:18.8,13.8234524,887.6631217,4580728832,713.8825773,1.974778914,156200960,129630208,0,0.18608838,885.6883428,5.515176759,1174.993454,62,62,1005,62,5336.840014,1767,NULL,NULL,NULL,NULL,NULL,NORMAL
53:19.8,2.039198285,922.737224,4580859904,742.2681758,0,156200960,129630208,0,0.027733487,922.737224,9.190673636,1550.810296,56,56,1005,57,6250.142744,1767,NULL,NULL,NULL,NULL,NULL,NORMAL
53:20.8,39.58716917,3095.716629,4580581376,1035.204474,24.74198073,156270592,129630208,0,0.436101976,3068.00561,23.84630107,5116.641615,55,56,1005,56,20745.656,1769,::1,::1,TCP/MYSQL/HTTP,64,"59808  >  80 [FIN, ACK] Seq=2403 Ack=5186 Win=2613760 Len=0",NORMAL
53:21.8,1.999341817,1285.576788,4581945344,763.748574,3.998683633,156286976,129630208,0,0.032870993,1281.578104,5.104131468,1952.357284,57,57,1005,57,10135.66334,1768,NULL,NULL,NULL,NULL,NULL,NORMAL
53:22.8,4.010568248,3857.164013,4581588992,1930.08597,5.01321031,156307456,129630208,0,0.061371548,3846.13495,14.6190016,2829.455899,62,62,1005,62,13323.10772,1771,NULL,NULL,NULL,NULL,NULL,NORMAL
53:23.8,11.84453456,974.2129677,4582490112,745.2186328,0,156295168,129630208,0,0.174633543,974.2129677,3.992850912,1152.868031,62,62,1005,62,4649.96686,1772,NULL,NULL,NULL,NULL,NULL,NORMAL
53:24.8,3.037741816,3246.33342,4589092864,3045.84246,1.012580605,156299264,129630208,0,0.043866521,3245.32084,19.31068568,2376.52668,56,56,1005,56,8804.388362,1770,NULL,NULL,NULL,NULL,NULL,NORMAL
53:25.8,17.95646813,2485.973255,4589887488,998.5791446,67.83554629,156569600,129630208,0,0.276937294,2412.152219,15.83248975,3583.312974,59,60,1005,58,16028.14297,1772,::1,::1,TCP/MYSQL/HTTP,64,80  >  59775 [ACK] Seq=40178 Ack=17633 Win=2602240 Len=0,NORMAL
53:26.8,70.51405451,968.057234,4589780992,726.2947614,3.022030908,156561408,129630208,0,0.846804614,966.0425468,13.42715051,2545.557368,61,61,1005,61,8372.032957,1772,NULL,NULL,NULL,NULL,NULL,NORMAL
53:27.8,1.997797229,909.9966377,4588453888,719.2070024,0.998898614,156565504,129630208,0,0.025631851,908.9977391,25.86266762,4021.565822,55,55,1005,56,15903.46484,1772,NULL,NULL,NULL,NULL,NULL,NORMAL
53:28.8,6.024287518,1002.039824,4590583808,767.0926106,4.016191678,156565504,129630208,0,0.110892628,997.0195842,32.54324637,5218.037038,55,55,1005,56,19126.10882,1769,NULL,NULL,NULL,NULL,NULL,NORMAL
53:29.8,5.959953286,927.7660615,4591017984,722.1476731,0.993325548,156569600,129630208,0,0.071173267,926.772736,27.827178,4338.845992,55,55,1005,56,16168.35994,1764,NULL,NULL,NULL,NULL,NULL,NORMAL
53:30.8,20.11513906,904.1755006,4591366144,724.145006,1.005756953,156536832,129630208,0,0.958135168,903.1697436,7.67555117,1770.132237,55,55,1005,55,7086.563489,1765,::1,::1,TCP,64,"80  >  59814 [FIN, ACK] Seq=2057 Ack=932 Win=2618880 Len=0",NORMAL
53:31.8,10.88430635,6782.901823,4574928896,1097.335977,25.72654229,156635136,129630208,0,0.088815774,6747.280457,22.68821943,5049.328666,62,62,1005,62,23874.23125,1764,::1,::1,TCP/MYSQL/HTTP,64,"59814  >  80 [FIN, ACK] Seq=932 Ack=2058 Win=2616832 Len=0",NORMAL
53:32.8,10.99826227,2025.679943,4573700096,790.8750417,10.99826227,156643328,129630208,0,0.150312899,2012.681996,42.97903088,7825.763529,55,55,1005,55,31000.10198,1759,::1,::1,TCP/MYSQL/HTTP,64,80  >  59816 [ACK] Seq=1405 Ack=1537 Win=2618112 Len=0,NORMAL
53:33.8,19.77893871,2360.616335,4575940608,910.8201278,17.80104484,156688384,129630208,0,0.238161831,2340.837397,36.25565611,7460.615683,51,52,1005,53,29052.29413,1758,::1,::1,TCP/MYSQL/HTTP,64,80  >  59816 [ACK] Seq=3130 Ack=2471 Win=2617088 Len=0,NORMAL
53:34.8,6.022312064,2050.597258,4581593088,897.3244975,10.03718677,156688384,129630208,0,0.088157555,2061.638163,40.78891074,6366.58757,55,55,1005,55,28086.05603,1758,::1,::1,TCP/MYSQL/HTTP,64,80  >  59816 [ACK] Seq=5185 Ack=3239 Win=2616320 Len=0,NORMAL
53:35.8,33.4315444,2818.380501,4578631680,910.7563158,23.30077337,156745728,129630208,0,1.354532725,2755.569721,53.28951749,9521.911693,62,62,1005,62,38588.10686,1756,::1,::1,TCP/MYSQL/HTTP,64,80  >  59816 [ACK] Seq=6588 Ack=4004 Win=2615552 Len=0,NORMAL
53:36.8,8.915337283,1035.169718,4577165312,738.9824014,1.981186063,156733440,129630208,0,0.141425287,1033.188532,35.80302172,6058.46698,49,49,1005,49,21217.51214,1756,NULL,NULL,NULL,NULL,NULL,NORMAL
53:37.8,9.008738476,1025.995215,4581208064,757.735003,4.003883767,156733440,129630208,0,0.149411354,1023.993273,14.36637314,2994.905058,55,56,1005,55,10675.35509,1752,NULL,NULL,NULL,NULL,NULL,NORMAL
53:38.8,2.019831922,1283.603186,4583018496,867.5178104,1.009915961,156737536,129630208,0,0.030319067,1279.563522,22.28025241,4417.372413,62,62,1005,62,17815.92747,1752,NULL,NULL,NULL,NULL,NULL,NORMAL
53:39.8,3.003129261,964.0044927,4581847040,726.7572811,0,156733440,129630208,0,0.053571552,967.0076219,30.79277188,5339.563826,55,55,1005,55,20742.6138,1753,NULL,NULL,NULL,NULL,NULL,NORMAL
53:40.8,7.984659871,3468.336632,4584787968,1027.026876,73.85810381,157036544,129630208,0,0.130654044,3450.371147,33.71852488,5847.765273,55,55,1005,55,25683.65656,1753,::1,::1,TCP,64,"80  >  59816 [FIN, ACK] Seq=8476 Ack=4004 Win=2615552 Len=0",NORMAL
53:41.8,26.08146546,2585.07448,4582653952,876.7384927,21.06579902,157052928,129630208,0,0.307648539,2497.801884,42.00491989,7506.446385,55,55,1005,55,28870.17599,1752,::1,::1,TCP/MYSQL/HTTP,64,80  >  59818 [ACK] Seq=1405 Ack=1531 Win=2618112 Len=0,NORMAL
53:42.8,1.97454983,1881.745988,4581298176,765.138059,7.898199319,157085696,129630208,0,0.031936912,1871.873239,33.6704397,6360.025002,49,49,1005,49,25153.79028,1752,::1,::1,TCP/MYSQL/HTTP,64,80  >  59818 [ACK] Seq=3293 Ack=2296 Win=2617344 Len=0,NORMAL
53:43.8,67.26018256,1218.714353,4582559744,747.8930748,9.034949897,157085696,129630208,0,0.837214084,1208.67552,25.49165095,4866.826344,49,49,1005,49,16795.97186,1753,NULL,NULL,NULL,NULL,NULL,NORMAL
53:44.8,5.035210725,1610.26039,4580798464,817.7182218,0,157085696,129630208,0,0.073478863,1610.26039,22.90358419,3481.344695,56,56,1005,56,13427.89996,1753,NULL,NULL,NULL,NULL,NULL,NORMAL
53:45.8,7.990609436,1079.7311,4581462016,847.0046002,2.996478538,157097984,129630208,0,0.134342712,1076.734621,10.26131605,1032.78627,55,56,1005,56,4527.679072,1753,NULL,NULL,NULL,NULL,NULL,NORMAL
53:46.8,1.98319913,907.3136021,4583940096,749.6492712,0,157097984,129630208,0,0.022340942,907.3136021,0.064444644,542.4049621,62,62,1005,62,3733.372363,1750,NULL,NULL,NULL,NULL,NULL,NORMAL
53:47.8,2.028067234,881.195213,4584570880,730.1042041,1.014033617,157102080,129630208,0,0.028808917,880.1811794,0.180296567,526.2834471,62,62,1005,62,3348.339003,1750,::1,::1,TCP,64,"80  >  59818 [FIN, ACK] Seq=4696 Ack=2296 Win=2617344 Len=0",NORMAL
53:48.8,1.967883744,853.0776029,4587413504,709.4220896,0.983941872,157106176,129630208,0,0.026608155,852.093661,1.597060035,571.6702276,62,62,1005,62,3309.980457,1748,NULL,NULL,NULL,NULL,NULL,NORMAL
53:49.8,2.018271818,881.9847847,4587487232,735.6600778,0,157106176,129630208,0,0.031060912,881.9847847,0.664116201,600.435866,62,62,1005,62,3384.64184,1746,NULL,NULL,NULL,NULL,NULL,NORMAL
53:50.8,31.29935959,905.6621147,4588888064,726.952868,7.067597328,157110272,129630208,0,0.374702157,912.7297121,0.215273765,757.2425708,62,62,1005,62,3953.815877,1747,NULL,NULL,NULL,NULL,NULL,NORMAL
53:51.8,21.79356266,899.4797678,4589240320,713.2438688,1.981232969,157073408,129630208,0,0.31808665,883.6299041,2.102367418,787.5401051,62,62,1005,62,3538.482082,1747,NULL,NULL,NULL,NULL,NULL,NORMAL
